entrezID_curated	Protein IDs	Majority protein IDs	Protein names	Fasta headers	Gene_name_orig	Nuc_rep2	Nuc_rep3	Total_rep2	Total_rep3	Q-value	species	Nuc_avg	Total_avg	valid_cnt	uid	multiple_gene_ids	gene_id_cnt	gene_id_replicate_cnt	gene_symbol_final	proteom_nuclear_logFC	proteom_nuclear_P.Value	proteom_nuclear_adj.P.Val	proteom_total_logFC	proteom_total_P.Value	proteom_total_adj.P.Val
8874,9459	Q14155-1;B1ALK7;Q14155-5;Q14155-6;Q14155-2;Q14155-3;Q14155;E9PDQ5;E7EUY6;Q15052-2;Q15052;F6SJA5;C9JAD7;C9JDI6;B1ANY6;E7ENL8;E7EU80	Q14155-1;B1ALK7;Q14155-5;Q14155-6;Q14155-2;Q14155-3;Q14155;E9PDQ5;E7EUY6	Rho guanine nucleotide exchange factor 7	>sp|Q14155-1|ARHG7_HUMAN Isoform 1 of Rho guanine nucleotide exchange factor 7 OS=Homo sapiens GN=ARHGEF7;>tr|B1ALK7|B1ALK7_HUMAN Rho guanine nucleotide exchange factor 7 OS=Homo sapiens GN=ARHGEF7 PE=1 SV=1;>sp|Q14155-5|ARHG7_HUMAN Isoform 5 of Rho guanin	ARHGEF7	-0.1349205	0.008917032	-0.08175119	-0.07301385	0	Homo sapiens	-0.126003468	-0.15476504	4	912	TRUE	0	1	ARHGEF6,ARHGEF7	-0.063001734	0.535701523066686	0.683215960576776	-0.07738252	0.192971928101616	0.383810001103063
23266	H0Y3V3;H0Y5C0;B1ALU1;O95490-2;O95490-5;B1ALU3;O95490;O95490-7;O95490-6	H0Y3V3;H0Y5C0;B1ALU1;O95490-2;O95490-5;B1ALU3;O95490;O95490-7;O95490-6	Latrophilin-2	>tr|H0Y3V3|H0Y3V3_HUMAN Latrophilin-2 (Fragment) OS=Homo sapiens GN=LPHN2 PE=1 SV=1;>tr|H0Y5C0|H0Y5C0_HUMAN Latrophilin-2 (Fragment) OS=Homo sapiens GN=LPHN2 PE=1 SV=1;>tr|B1ALU1|B1ALU1_HUMAN Latrophilin-2 OS=Homo sapiens GN=LPHN2 PE=1 SV=1;>sp|O95490-2|LP	LPHN2	NA	NA	NA	NA	0	Homo sapiens	NA	NA	0	913	FALSE	0	1	ADGRL2	NA	NA	NA	NA	NA	NA
1993,1995,1996	Q12926-2;Q12926;B1AM49;C9JB16;P26378-4;P26378-2;P26378-5;B1APY9;P26378;P26378-3;B1APY8;B1AM48;Q14576-2;Q14576	Q12926-2;Q12926;B1AM49;C9JB16;P26378-4;P26378-2;P26378-5;B1APY9;P26378;P26378-3;B1APY8;B1AM48	ELAV-like protein 2;ELAV-like protein 4	>sp|Q12926-2|ELAV2_HUMAN Isoform 2 of ELAV-like protein 2 OS=Homo sapiens GN=ELAVL2;>sp|Q12926|ELAV2_HUMAN ELAV-like protein 2 OS=Homo sapiens GN=ELAVL2 PE=1 SV=2;>tr|B1AM49|B1AM49_HUMAN ELAV-like protein 2 OS=Homo sapiens GN=ELAVL2 PE=1 SV=1;>tr|C9JB16|C9	ELAVL2;ELAVL4	0.54962	0.6531518	0.1848516	0.1393385	0	Homo sapiens	1.2027718	0.3241901	4	914	TRUE	0	1	ELAVL2,ELAVL3,ELAVL4	0.6013859	0.000622661822213135	0.0085559470865489	0.16209505	0.041959081207624	0.192084632383911
23157	Q14141-2;Q14141-4;B1AMS2;Q14141;Q14141-3	Q14141-2;Q14141-4;B1AMS2;Q14141	Septin-6	>sp|Q14141-2|SEPT6_HUMAN Isoform I of Septin-6 OS=Homo sapiens GN=SEPT6;>sp|Q14141-4|SEPT6_HUMAN Isoform V of Septin-6 OS=Homo sapiens GN=SEPT6;>tr|B1AMS2|B1AMS2_HUMAN Septin 6, isoform CRA_b OS=Homo sapiens GN=SEPT6 PE=1 SV=1;>sp|Q14141|SEPT6_HUMAN Septin	06-Sep	0.4112093	0.4605853	-0.2311763	-0.1611208	0	Homo sapiens	0.8717946	-0.3922971	4	915	FALSE	0	1	SEPT6	0.4358973	0.00302097218848496	0.0216319573744954	-0.19614855	0.0288122424983882	0.173531545042522
965	P19256-2;B1AMW1;P19256-3;P19256;H0YDI1	P19256-2;B1AMW1;P19256-3;P19256;H0YDI1	Lymphocyte function-associated antigen 3	>sp|P19256-2|LFA3_HUMAN Isoform 2 of Lymphocyte function-associated antigen 3 OS=Homo sapiens GN=CD58;>tr|B1AMW1|B1AMW1_HUMAN CD58 antigen, (Lymphocyte function-associated antigen 3), isoform CRA_c OS=Homo sapiens GN=CD58 PE=4 SV=1;>sp|P19256-3|LFA3_HUMAN	CD58	-0.1139884	0.02701252	NA	NA	0	Homo sapiens	-0.08697588	NA	2	916	FALSE	0	1	CD58	-0.04348794	0.665759051189827	0.782437142941748	NA	NA	NA
64802	B1AN62;Q9HAN9	B1AN62;Q9HAN9	Nicotinamide mononucleotide adenylyltransferase 1	>tr|B1AN62|B1AN62_HUMAN Nicotinamide mononucleotide adenylyltransferase 1 OS=Homo sapiens GN=NMNAT1 PE=1 SV=1;>sp|Q9HAN9|NMNA1_HUMAN Nicotinamide mononucleotide adenylyltransferase 1 OS=Homo sapiens GN=NMNAT1 PE=1 SV=1	NMNAT1	NA	NA	NA	NA	0	Homo sapiens	NA	NA	0	917	FALSE	0	1	NMNAT1	NA	NA	NA	NA	NA	NA
2987	Q16774;B1ANH6;B1ANH5;B1ANH0;Q16774-2;B1ANH2;B1ANG9;Q16774-3;B1ANH3	Q16774;B1ANH6;B1ANH5;B1ANH0;Q16774-2;B1ANH2;B1ANG9;Q16774-3	Guanylate kinase	>sp|Q16774|KGUA_HUMAN Guanylate kinase OS=Homo sapiens GN=GUK1 PE=1 SV=2;>tr|B1ANH6|B1ANH6_HUMAN Guanylate kinase OS=Homo sapiens GN=GUK1 PE=1 SV=1;>tr|B1ANH5|B1ANH5_HUMAN Guanylate kinase OS=Homo sapiens GN=GUK1 PE=1 SV=1;>tr|B1ANH0|B1ANH0_HUMAN Guanylate	GUK1	-0.841844	NA	-0.03963661	0.0416635	0	Homo sapiens	-0.841844	0.00202689	3	918	FALSE	0	1	GUK1	-0.841844	0.00174099839746372	0.0152571405649115	0.001013445	0.985640718904374	0.99198384995815
8761	B1ANR0;Q13310-2;Q13310;Q13310-3;H0Y5F5;H0YCC8;H0YEU6;H0YEQ8;B1ANR1;H0Y6X6;H0YER0;P0CB38	B1ANR0;Q13310-2;Q13310;Q13310-3;H0Y5F5	Polyadenylate-binding protein 4	>tr|B1ANR0|B1ANR0_HUMAN Poly(A) binding protein, cytoplasmic 4 (Inducible form), isoform CRA_e OS=Homo sapiens GN=PABPC4 PE=1 SV=1;>sp|Q13310-2|PABP4_HUMAN Isoform 2 of Polyadenylate-binding protein 4 OS=Homo sapiens GN=PABPC4;>sp|Q13310|PABP4_HUMAN Polyad	PABPC4	0.3812834	0.4399954	0.03562387	0.08433641	0	Homo sapiens	0.8212788	0.11996028	4	919	FALSE	0	1	PABPC4	0.4106394	0.00410006643858601	0.0256882996957421	0.05998014	0.302588014688991	0.48947170344085
1604	H3BLV0;P08174-4;P08174;P08174-3;P08174-5;P08174-2;B1AP13;P08174-6;H7BY55;P08174-7;B1AP15	H3BLV0;P08174-4;P08174;P08174-3;P08174-5;P08174-2;B1AP13;P08174-6;H7BY55;P08174-7;B1AP15	Complement decay-accelerating factor	>tr|H3BLV0|H3BLV0_HUMAN Complement decay-accelerating factor (Fragment) OS=Homo sapiens GN=CD55 PE=1 SV=1;>sp|P08174-4|DAF_HUMAN Isoform 4 of Complement decay-accelerating factor OS=Homo sapiens GN=CD55;>sp|P08174|DAF_HUMAN Complement decay-accelerating fa	CD55	-0.2080442	0.08624023	-0.1488167	-0.2291625	0	Homo sapiens	-0.12180397	-0.3779792	4	920	FALSE	0	1	CD55	-0.060901985	0.596544462206045	0.729387646845763	-0.1889896	0.0338484516906667	0.17889491922848
4920	B1APY4;Q01974	B1APY4;Q01974	Tyrosine-protein kinase transmembrane receptor ROR2	>tr|B1APY4|B1APY4_HUMAN Receptor tyrosine kinase-like orphan receptor 2, isoform CRA_b OS=Homo sapiens GN=ROR2 PE=1 SV=1;>sp|Q01974|ROR2_HUMAN Tyrosine-protein kinase transmembrane receptor ROR2 OS=Homo sapiens GN=ROR2 PE=1 SV=2	ROR2	NA	NA	NA	NA	0.00043962	Homo sapiens	NA	NA	0	921	FALSE	0	1	ROR2	NA	NA	NA	NA	NA	NA
7391	E9PME6;P22415-2;B1AQP1;P22415;H0YD59;M0R1C6	E9PME6;P22415-2;B1AQP1;P22415;H0YD59	Upstream stimulatory factor 1	>tr|E9PME6|E9PME6_HUMAN Upstream stimulatory factor 1 (Fragment) OS=Homo sapiens GN=USF1 PE=4 SV=3;>sp|P22415-2|USF1_HUMAN Isoform 2 of Upstream stimulatory factor 1 OS=Homo sapiens GN=USF1;>tr|B1AQP1|B1AQP1_HUMAN Upstream stimulatory factor 1 OS=Homo sapi	USF1	0.06515872	-0.02921994	NA	NA	0.0038372	Homo sapiens	0.03593878	NA	2	922	FALSE	0	1	USF1	0.01796939	0.853844688060354	0.915951350944838	NA	NA	NA
10691	B1AT46;Q9Y692-2;Q9Y692	B1AT46;Q9Y692-2;Q9Y692	Glucocorticoid modulatory element-binding protein 1	>tr|B1AT46|B1AT46_HUMAN Glucocorticoid modulatory element-binding protein 1 (Fragment) OS=Homo sapiens GN=GMEB1 PE=4 SV=1;>sp|Q9Y692-2|GMEB1_HUMAN Isoform 2 of Glucocorticoid modulatory element-binding protein 1 OS=Homo sapiens GN=GMEB1;>sp|Q9Y692|GMEB1_HU	GMEB1	0.06722574	-0.08856147	NA	-0.06669934	0.00057637	Homo sapiens	-0.02133573	-0.06669934	3	923	FALSE	0	1	GMEB1	-0.010667865	0.915774347804515	0.952377344903626	-0.06669934	0.489008304668093	0.655073849414456
1196	B1AVT0;P49760-3;P49760	B1AVT0;P49760-3;P49760	Dual specificity protein kinase CLK2	>tr|B1AVT0|B1AVT0_HUMAN Dual-specificity protein kinase CLK2 OS=Homo sapiens GN=CLK2 PE=1 SV=1;>sp|P49760-3|CLK2_HUMAN Isoform 3 of Dual specificity protein kinase CLK2 OS=Homo sapiens GN=CLK2;>sp|P49760|CLK2_HUMAN Dual specificity protein kinase CLK2 OS=H	CLK2	NA	NA	NA	NA	0	Homo sapiens	NA	NA	0	924	FALSE	0	1	CLK2	NA	NA	NA	NA	NA	NA
5660	P07602;B1AVU8;P07602-2;P07602-3;C9JIZ6;Q5BJH1	P07602;B1AVU8;P07602-2;P07602-3;C9JIZ6;Q5BJH1	Proactivator polypeptide;Saposin-A;Saposin-B-Val;Saposin-B;Saposin-C;Saposin-D	>sp|P07602|SAP_HUMAN Prosaposin OS=Homo sapiens GN=PSAP PE=1 SV=2;>tr|B1AVU8|B1AVU8_HUMAN Saposin-D OS=Homo sapiens GN=PSAP PE=1 SV=1;>sp|P07602-2|SAP_HUMAN Isoform Sap-mu-6 of Prosaposin OS=Homo sapiens GN=PSAP;>sp|P07602-3|SAP_HUMAN Isoform Sap-mu-9 of P	PSAP	NA	NA	0.5566011	-0.05347874	0	Homo sapiens	NA	0.50312236	2	925	FALSE	0	1	PSAP	NA	NA	NA	0.25156118	0.252916552121154	0.443610508206713
23122	E7ERI8;E7EW49;B2RTR1;H7C4X8;H7C5M8;O75122-2;B3KR06;E7ENG2;H7C4M5;H7C4I5	E7ERI8;E7EW49;B2RTR1		>tr|E7ERI8|E7ERI8_HUMAN CLIP-associating protein 2 OS=Homo sapiens GN=CLASP2 PE=1 SV=1;>tr|E7EW49|E7EW49_HUMAN CLIP-associating protein 2 OS=Homo sapiens GN=CLASP2 PE=1 SV=1;>tr|B2RTR1|B2RTR1_HUMAN CLASP2 protein OS=Homo sapiens GN=CLASP2 PE=1 SV=1	CLASP2	NA	NA	NA	NA	0	Homo sapiens	NA	NA	0	926	FALSE	0	2	CLASP2	NA	NA	NA	-0.01164616	0.897157205585885	0.938588289313847
4649	H3BMM1;B2RTY4-5;H3BRD5;B2RTY4-2;B2RTY4;B2RTY4-4;B2RTY4-3;H3BV44	H3BMM1;B2RTY4-5;H3BRD5;B2RTY4-2;B2RTY4;B2RTY4-4	Unconventional myosin-IXa	>tr|H3BMM1|H3BMM1_HUMAN Unconventional myosin-IXa OS=Homo sapiens GN=MYO9A PE=1 SV=1;>sp|B2RTY4-5|MYO9A_HUMAN Isoform 5 of Unconventional myosin-IXa OS=Homo sapiens GN=MYO9A;>tr|H3BRD5|H3BRD5_HUMAN Unconventional myosin-IXa OS=Homo sapiens GN=MYO9A PE=1 SV	MYO9A	NA	NA	NA	NA	0.00689	Homo sapiens	NA	NA	0	927	FALSE	0	1	MYO9A	NA	NA	NA	NA	NA	NA
23210	B2WTI3;B2WTI4;Q6NYC1-2;K7EJU9;Q6NYC1;Q6NYC1-3	B2WTI3;B2WTI4;Q6NYC1-2;K7EJU9;Q6NYC1;Q6NYC1-3	Bifunctional arginine demethylase and lysyl-hydroxylase JMJD6	>tr|B2WTI3|B2WTI3_HUMAN Bifunctional arginine demethylase and lysyl-hydroxylase JMJD6 OS=Homo sapiens GN=JMJD6 PE=1 SV=1;>tr|B2WTI4|B2WTI4_HUMAN Bifunctional arginine demethylase and lysyl-hydroxylase JMJD6 OS=Homo sapiens GN=JMJD6 PE=1 SV=1;>sp|Q6NYC1-2|J	JMJD6	NA	NA	-0.2010287	-0.1277938	0	Homo sapiens	NA	-0.3288225	2	928	FALSE	0	1	JMJD6	NA	NA	NA	-0.16441125	0.0463921798263836	0.200427275702185
1912	Q8IXK0-2;B3KPJ4;Q8IXK0-4;Q8IXK0;Q8IXK0-5;Q8IXK0-3	Q8IXK0-2;B3KPJ4;Q8IXK0-4;Q8IXK0;Q8IXK0-5;Q8IXK0-3	Polyhomeotic-like protein 2	>sp|Q8IXK0-2|PHC2_HUMAN Isoform 2 of Polyhomeotic-like protein 2 OS=Homo sapiens GN=PHC2;>tr|B3KPJ4|B3KPJ4_HUMAN Polyhomeotic-like protein 2 OS=Homo sapiens GN=PHC2 PE=1 SV=1;>sp|Q8IXK0-4|PHC2_HUMAN Isoform 4 of Polyhomeotic-like protein 2 OS=Homo sapiens	PHC2	0.4635179	0.2023863	NA	NA	0	Homo sapiens	0.6659042	NA	2	929	FALSE	0	1	PHC2	0.3329521	0.0191552543513069	0.068825218322745	NA	NA	NA
57559	B3KR00;Q96FJ0;Q96FJ0-2	B3KR00;Q96FJ0;Q96FJ0-2	AMSH-like protease	>tr|B3KR00|B3KR00_HUMAN AMSH-like protease OS=Homo sapiens GN=STAMBPL1 PE=1 SV=1;>sp|Q96FJ0|STALP_HUMAN AMSH-like protease OS=Homo sapiens GN=STAMBPL1 PE=1 SV=2;>sp|Q96FJ0-2|STALP_HUMAN Isoform 2 of AMSH-like protease OS=Homo sapiens GN=STAMBPL1	STAMBPL1	NA	NA	NA	NA	0	Homo sapiens	NA	NA	0	930	FALSE	0	1	STAMBPL1	NA	NA	NA	NA	NA	NA
8667	O15372;B3KS98;A0A087WZK9;E5RJT0;E5RGU4;E5RFW7;E5RFH0	O15372;B3KS98;A0A087WZK9;E5RJT0	Eukaryotic translation initiation factor 3 subunit H	>sp|O15372|EIF3H_HUMAN Eukaryotic translation initiation factor 3 subunit H OS=Homo sapiens GN=EIF3H PE=1 SV=1;>tr|B3KS98|B3KS98_HUMAN Eukaryotic translation initiation factor 3 subunit H OS=Homo sapiens GN=EIF3H PE=1 SV=1;>tr|A0A087WZK9|A0A087WZK9_HUMAN E	EIF3H	0.3183457	-0.04159526	0.06308875	0.09193667	0	Homo sapiens	0.27675044	0.15502542	4	931	FALSE	0	1	EIF3H	0.13837522	0.280174388516896	0.437945731263494	0.07751271	0.197029772279174	0.38666451009725
64421	B3KSJ7;Q96SD1-2;Q96SD1-3;Q96SD1	B3KSJ7;Q96SD1-2;Q96SD1-3;Q96SD1	Protein artemis	>tr|B3KSJ7|B3KSJ7_HUMAN Protein artemis OS=Homo sapiens GN=DCLRE1C PE=1 SV=1;>sp|Q96SD1-2|DCR1C_HUMAN Isoform 2 of Protein artemis OS=Homo sapiens GN=DCLRE1C;>sp|Q96SD1-3|DCR1C_HUMAN Isoform 3 of Protein artemis OS=Homo sapiens GN=DCLRE1C;>sp|Q96SD1|DCR1C_	DCLRE1C	NA	NA	NA	NA	0	Homo sapiens	NA	NA	0	932	FALSE	0	1	DCLRE1C	NA	NA	NA	NA	NA	NA
10933	H0YMJ0;H0YLJ3;Q9UBU8-2;B3KTM8;Q9UBU8;H0YM21;Q9UBU8-3;H0YMT8;H0YLV1;H0YNE0;H0YNX3	H0YMJ0;H0YLJ3;Q9UBU8-2;B3KTM8;Q9UBU8;H0YM21;Q9UBU8-3;H0YMT8;H0YLV1;H0YNE0	Mortality factor 4-like protein 1	>tr|H0YMJ0|H0YMJ0_HUMAN Mortality factor 4-like protein 1 (Fragment) OS=Homo sapiens GN=MORF4L1 PE=1 SV=1;>tr|H0YLJ3|H0YLJ3_HUMAN Mortality factor 4-like protein 1 OS=Homo sapiens GN=MORF4L1 PE=1 SV=1;>sp|Q9UBU8-2|MO4L1_HUMAN Isoform 2 of Mortality factor	MORF4L1	0.3541136	0.2215678	0.4133774	0.1099623	0	Homo sapiens	0.5756814	0.5233397	4	933	FALSE	0	1	MORF4L1	0.2878407	0.0228045925144963	0.0772444116266314	0.26166985	0.0731500741602566	0.241245958863214
79142	I3L0Y2;I3L4Q4;B3KVH8;Q9BUL5;I3L2W6;Q9BUL5-2;A0A087WVQ2;I3L410;I3L1N0;Q9BUL5-3	I3L0Y2;I3L4Q4;B3KVH8;Q9BUL5;I3L2W6;Q9BUL5-2;A0A087WVQ2;I3L410;I3L1N0;Q9BUL5-3	PHD finger protein 23	>tr|I3L0Y2|I3L0Y2_HUMAN PHD finger protein 23 (Fragment) OS=Homo sapiens GN=PHF23 PE=1 SV=1;>tr|I3L4Q4|I3L4Q4_HUMAN PHD finger protein 23 (Fragment) OS=Homo sapiens GN=PHF23 PE=1 SV=1;>tr|B3KVH8|B3KVH8_HUMAN PHD finger protein 23 OS=Homo sapiens GN=PHF23 P	PHF23	NA	NA	NA	NA	0	Homo sapiens	NA	NA	0	934	FALSE	0	1	PHF23	NA	NA	NA	NA	NA	NA
54819	Q8TBK6-2;B3KVL5;Q8TBK6	Q8TBK6-2;B3KVL5;Q8TBK6	Zinc finger CCHC domain-containing protein 10	>sp|Q8TBK6-2|ZCH10_HUMAN Isoform 2 of Zinc finger CCHC domain-containing protein 10 OS=Homo sapiens GN=ZCCHC10;>tr|B3KVL5|B3KVL5_HUMAN Zinc finger CCHC domain-containing protein 10 OS=Homo sapiens GN=ZCCHC10 PE=2 SV=1;>sp|Q8TBK6|ZCH10_HUMAN Zinc finger CCH	ZCCHC10	-0.09631386	-0.2109135	NA	NA	0	Homo sapiens	-0.30722736	NA	2	935	FALSE	0	1	ZCCHC10	-0.15361368	0.153826301577239	0.291591852409754	NA	NA	NA
64946	B3KVZ3;Q9H3R5;D6RBJ6;H0Y9E6	B3KVZ3;Q9H3R5;D6RBJ6	Centromere protein H	>tr|B3KVZ3|B3KVZ3_HUMAN Centromere protein H OS=Homo sapiens GN=CENPH PE=1 SV=1;>sp|Q9H3R5|CENPH_HUMAN Centromere protein H OS=Homo sapiens GN=CENPH PE=1 SV=1;>tr|D6RBJ6|D6RBJ6_HUMAN Centromere protein H OS=Homo sapiens GN=CENPH PE=1 SV=1	CENPH	0.09558696	0.2047668	0.2342561	-0.03947346	0	Homo sapiens	0.30035376	0.19478264	4	936	FALSE	0	1	CENPH	0.15017688	0.160790072832017	0.30047001258865	0.09739132	0.35920893614012	0.54054968672908
1264,1265	B4DDF4;Q99439;B4DUT8;A0A087X271;A0A087X1X5;H3BVI6;Q99439-2;K7ES69;H3BQH0;U3KPS3;A0A087WV51;K7EQ72;K7ER02;B7Z7E1;P51911-2;P51911	B4DDF4;Q99439;B4DUT8;A0A087X271;A0A087X1X5;H3BVI6;Q99439-2	Calponin-2	>tr|B4DDF4|B4DDF4_HUMAN Calponin-2 OS=Homo sapiens GN=CNN2 PE=1 SV=1;>sp|Q99439|CNN2_HUMAN Calponin-2 OS=Homo sapiens GN=CNN2 PE=1 SV=4;>tr|B4DUT8|B4DUT8_HUMAN Calponin-2 OS=Homo sapiens GN=CNN2 PE=1 SV=1;>tr|A0A087X271|A0A087X271_HUMAN Calponin-2 (Fragmen	CNN2	0.5296711	0.8187688	0.5106582	0.449535	0	Homo sapiens	1.3484399	0.9601932	4	937	TRUE	0	1	CNN1,CNN2	0.67421995	0.000734726943203142	0.00952812559677726	0.4800966	0.00206451117496899	0.13539899091682
65975	F8WAK5;B4DDH2;Q9BYT3	F8WAK5;B4DDH2;Q9BYT3	Serine/threonine-protein kinase 33	>tr|F8WAK5|F8WAK5_HUMAN Serine/threonine-protein kinase 33 OS=Homo sapiens GN=STK33 PE=1 SV=1;>tr|B4DDH2|B4DDH2_HUMAN Serine/threonine-protein kinase 33 OS=Homo sapiens GN=STK33 PE=1 SV=1;>sp|Q9BYT3|STK33_HUMAN Serine/threonine-protein kinase 33 OS=Homo sa	STK33	NA	NA	NA	NA	0	Homo sapiens	NA	NA	0	938	FALSE	0	1	STK33	NA	NA	NA	NA	NA	NA
100287932,100652748	B4DDK6;O14925;Q5SRD1	B4DDK6;O14925;Q5SRD1	Mitochondrial import inner membrane translocase subunit Tim23;Putative mitochondrial import inner membrane translocase subunit Tim23B	>tr|B4DDK6|B4DDK6_HUMAN Putative mitochondrial import inner membrane translocase subunit Tim23B OS=Homo sapiens GN=TIMM23B PE=2 SV=1;>sp|O14925|TIM23_HUMAN Mitochondrial import inner membrane translocase subunit Tim23 OS=Homo sapiens GN=TIMM23 PE=1 SV=1;>s	TIMM23;TIMM23B	NA	NA	NA	NA	0.00057687	Homo sapiens	NA	NA	0	939	TRUE	0	1	TIMM23,TIMM23B	NA	NA	NA	NA	NA	NA
9791	B4DE85;P48651-2;P48651	B4DE85;P48651-2;P48651	Phosphatidylserine synthase 1	>tr|B4DE85|B4DE85_HUMAN Phosphatidylserine synthase 1 OS=Homo sapiens GN=PTDSS1 PE=1 SV=1;>sp|P48651-2|PTSS1_HUMAN Isoform 2 of Phosphatidylserine synthase 1 OS=Homo sapiens GN=PTDSS1;>sp|P48651|PTSS1_HUMAN Phosphatidylserine synthase 1 OS=Homo sapiens GN=	PTDSS1	NA	NA	-0.2016923	-0.1728314	0	Homo sapiens	NA	-0.3745237	2	940	FALSE	0	1	PTDSS1	NA	NA	NA	-0.18726185	0.027152270042367	0.171259282925773
5311	B4DFN3;Q13563-3;Q13563	B4DFN3;Q13563-3;Q13563	Polycystin-2	>tr|B4DFN3|B4DFN3_HUMAN Polycystin-2 OS=Homo sapiens GN=PKD2 PE=1 SV=1;>sp|Q13563-3|PKD2_HUMAN Isoform 3 of Polycystin-2 OS=Homo sapiens GN=PKD2;>sp|Q13563|PKD2_HUMAN Polycystin-2 OS=Homo sapiens GN=PKD2 PE=1 SV=3	PKD2	NA	NA	NA	NA	0	Homo sapiens	NA	NA	0	941	FALSE	0	1	PKD2	NA	NA	NA	NA	NA	NA
25989	Q6PHR2-3;Q6PHR2;B4DFT0;H3BPN6;H3BT78;Q6PHR2-2	Q6PHR2-3;Q6PHR2;B4DFT0;H3BPN6;H3BT78;Q6PHR2-2	Serine/threonine-protein kinase ULK3	>sp|Q6PHR2-3|ULK3_HUMAN Isoform 3 of Serine/threonine-protein kinase ULK3 OS=Homo sapiens GN=ULK3;>sp|Q6PHR2|ULK3_HUMAN Serine/threonine-protein kinase ULK3 OS=Homo sapiens GN=ULK3 PE=1 SV=2;>tr|B4DFT0|B4DFT0_HUMAN Serine/threonine-protein kinase ULK3 OS=H	ULK3	NA	NA	0.6724706	0.4802651	0.0089441	Homo sapiens	NA	1.1527357	2	942	FALSE	0	1	ULK3	NA	NA	NA	0.57636785	0.00359022219982221	0.13539899091682
6938	B4DGI9;Q99081;Q99081-3;B4DZP2;B4E1W1;Q99081-2;F5GY10;H0YNQ5;H0YNP8	B4DGI9;Q99081;Q99081-3;B4DZP2;B4E1W1;Q99081-2;F5GY10	Transcription factor 12	>tr|B4DGI9|B4DGI9_HUMAN Transcription factor 12 (Fragment) OS=Homo sapiens GN=TCF12 PE=1 SV=1;>sp|Q99081|HTF4_HUMAN Transcription factor 12 OS=Homo sapiens GN=TCF12 PE=1 SV=1;>sp|Q99081-3|HTF4_HUMAN Isoform 3 of Transcription factor 12 OS=Homo sapiens GN=T	TCF12	NA	NA	NA	NA	0	Homo sapiens	NA	NA	0	943	FALSE	0	1	TCF12	NA	NA	NA	NA	NA	NA
54602	H7C5F7;B4DGY6;Q9NV92	H7C5F7;B4DGY6;Q9NV92	NEDD4 family-interacting protein 2	>tr|H7C5F7|H7C5F7_HUMAN NEDD4 family-interacting protein 2 OS=Homo sapiens GN=NDFIP2 PE=4 SV=2;>tr|B4DGY6|B4DGY6_HUMAN NEDD4 family-interacting protein 2 OS=Homo sapiens GN=NDFIP2 PE=2 SV=1;>sp|Q9NV92|NFIP2_HUMAN NEDD4 family-interacting protein 2 OS=Homo	NDFIP2	NA	NA	NA	NA	0.00085179	Homo sapiens	NA	NA	0	944	FALSE	0	1	NDFIP2	NA	NA	NA	NA	NA	NA
124540	J3KTC1;Q96DH6-2;B4DHE8;Q96DH6;J3QKT5;Q96DH6-3;B4DM51	J3KTC1;Q96DH6-2;B4DHE8;Q96DH6;J3QKT5	RNA-binding protein Musashi homolog 2	>tr|J3KTC1|J3KTC1_HUMAN Protein turtle homolog B (Fragment) OS=Homo sapiens GN=IGSF9B PE=4 SV=3;>sp|Q96DH6-2|MSI2H_HUMAN Isoform 2 of RNA-binding protein Musashi homolog 2 OS=Homo sapiens GN=MSI2;>tr|B4DHE8|B4DHE8_HUMAN Protein turtle homolog B OS=Homo sap	MSI2	-0.2601346	-0.02717504	0.02955887	-0.2645991	0	Homo sapiens	-0.28730964	-0.23504023	4	945	FALSE	0	1	MSI2	-0.14365482	0.211172221338457	0.362447489652607	-0.117520115	0.304480907999387	0.491080972667644
79874	B4DHR0;Q9H5N1;Q9H5N1-2;H3BU67;H3BNR2;H3BT64;H3BNR8	B4DHR0;Q9H5N1;Q9H5N1-2	Rab GTPase-binding effector protein 2	>tr|B4DHR0|B4DHR0_HUMAN Rab GTPase-binding effector protein 2 OS=Homo sapiens GN=RABEP2 PE=1 SV=1;>sp|Q9H5N1|RABE2_HUMAN Rab GTPase-binding effector protein 2 OS=Homo sapiens GN=RABEP2 PE=1 SV=2;>sp|Q9H5N1-2|RABE2_HUMAN Isoform 2 of Rab GTPase-binding effe	RABEP2	NA	NA	-0.01955052	-0.106731	0	Homo sapiens	NA	-0.12628152	2	946	FALSE	0	1	RABEP2	NA	NA	NA	-0.06314076	0.315002626778579	0.500535147368912
90701	B4DI03;K7EJQ7;Q9BY50	B4DI03;K7EJQ7;Q9BY50	Signal peptidase complex catalytic subunit SEC11C	>tr|B4DI03|B4DI03_HUMAN SEC11-like 3 (S. cerevisiae), isoform CRA_a OS=Homo sapiens GN=SEC11L3 PE=2 SV=1;>tr|K7EJQ7|K7EJQ7_HUMAN Signal peptidase complex catalytic subunit SEC11C OS=Homo sapiens GN=SEC11C PE=1 SV=1;>sp|Q9BY50|SC11C_HUMAN Signal peptidase c	SEC11C;SEC11L3	NA	NA	-0.2081776	1.058178	0.00030567	Homo sapiens	NA	0.8500004	2	947	FALSE	0	1	SEC11C	NA	NA	NA	0.4250002	0.323608539244261	0.50969921970636
